Service;Nom_Clé_Partagée;Nom_commercial ;Nom technique;URL d'accès
WMS Raster;environnement;Réserves intégrales des Parc nationaux;PROTECTEDAREAS.RIPN;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Réserves nationales de chasse et de faune sauvage;PROTECTEDAREAS.RNCF;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Réserves naturelles de Corse;PROTECTEDAREAS.RNC;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Réserves naturelles nationales;PROTECTEDAREAS.RN;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Réserves naturelles régionales;PROTECTEDSITES.MNHN.RESERVES-REGIONALES;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Sites Natura 2000 (Directive Habitats);PROTECTEDAREAS.SIC;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Sites Natura 2000 (Directive Oiseaux);PROTECTEDAREAS.ZPS;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Zones naturelles d'intérêt écologique faunistique et floristique de type 1;PROTECTEDAREAS.ZNIEFF1;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Zones naturelles d'intérêt écologique faunistique et floristique de type 1 (ZNIEFF 1 mer) ;PROTECTEDAREAS.ZNIEFF1.SEA;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Zones naturelles d'intérêt écologique faunistique et floristique de type 2;PROTECTEDAREAS.ZNIEFF2;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;environnement;Zones naturelles d'intérêt écologique faunistique et floristique de type 2 (ZNIEFF 2 mer) ;PROTECTEDAREAS.ZNIEFF2.SEA;https://wxs.ign.fr/environnement/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;environnement;Mesures compensatoires des atteintes à la biodiversité ;MESURES_COMPENSATOIRES;https://wxs.ign.fr/environnement/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMTS;environnement;Aires protégées Géoparcs;PROTECTEDAREAS.GP;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Arrêtés de protection d’habitats naturels;PROTECTEDAREAS.APHN;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Arrêtés de protection de biotope;PROTECTEDAREAS.APB;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Arrêtés de protection de géotope;PROTECTEDAREAS.APG;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Carroyages DFCI;GEOGRAPHICALGRIDSYSTEM.DFCI;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Carte forestière V1 (1987-2004) ;LANDCOVER.FORESTINVENTORY.V1;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Carte forestière V2 (2006-...) ;LANDCOVER.FORESTINVENTORY.V2;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Conservatoire du littoral : parcelles protégées ;PROTECTEDAREAS.MNHN.CDL.PARCELS;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Conservatoire du littoral : périmètres d'intervention ;PROTECTEDAREAS.MNHN.CDL.PERIMETER;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Conservatoires d'Espaces Naturel;PROTECTEDAREAS.MNHN.CONSERVATOIRES;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Forêts publiques;FORETS.PUBLIQUES;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Inventaire National du Patrimoine Géologique;PROTECTEDAREAS.INPG;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Parcs nationaux;PROTECTEDAREAS.PN;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Parcs naturels marins;PROTECTEDAREAS.PNM;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Parcs naturels régionaux;PROTECTEDAREAS.PNR;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Périmètres de protection de réserves naturelles;PROTECTEDAREAS.MNHN.RN.PERIMETER;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Points de Rencontre de Secours en Forêt (PRSF);PROTECTEDAREAS.PRSF;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Régions forestières nationales;LANDCOVER.FORESTAREAS;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Réserves biologiques;PROTECTEDAREAS.RB;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Réserves de biosphère;PROTECTEDAREAS.BIOS;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Réserves intégrales des Parc nationaux;PROTECTEDAREAS.RIPN;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Réserves nationales de chasse et de faune sauvage;PROTECTEDAREAS.RNCF;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Réserves naturelles de Corse;PROTECTEDAREAS.RNC;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Réserves naturelles nationales;PROTECTEDAREAS.RN;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Réserves naturelles régionales;PROTECTEDSITES.MNHN.RESERVES-REGIONALES;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Sites Natura 2000 (Directive Habitats);PROTECTEDAREAS.SIC;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Sites Natura 2000 (Directive Oiseaux);PROTECTEDAREAS.ZPS;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Sylvoécorégions;LANDCOVER.SYLVOECOREGIONS;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Sylvoécorégions d'alluvions récentes;LANDCOVER.SYLVOECOREGIONS.ALLUVIUM;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Zones humides d'importance internationale;PROTECTEDAREAS.RAMSAR;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Zones naturelles d'intérêt écologique faunistique et floristique de type 1 (ZNIEFF 1 mer) ;PROTECTEDAREAS.ZNIEFF1.SEA;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Zones naturelles d'intérêt écologique faunistique et floristique de type 1 (ZNIEFF 1);PROTECTEDAREAS.ZNIEFF1;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Zones naturelles d'intérêt écologique faunistique et floristique de type 2 (ZNIEFF 2 mer) ;PROTECTEDAREAS.ZNIEFF2.SEA;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;environnement;Zones naturelles d'intérêt écologique faunistique et floristique de type 2 (ZNIEFF 2);PROTECTEDAREAS.ZNIEFF2;https://wxs.ign.fr/environnement/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WFS;geodesie;BDGéodésique - points géodésiques;BDGEODESIQUE:rgp;https://wxs.ign.fr/geodesie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;geodesie;BDGéodésique - repères de nivellement;BDGEODESIQUE:rn;https://wxs.ign.fr/geodesie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;geodesie;BDGéodésique - sites géodésiques;BDGEODESIQUE:site;https://wxs.ign.fr/geodesie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;geodesie;BDGéodésique - triplet;BDGEODESIQUE:triplet;https://wxs.ign.fr/geodesie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WMS Vecteur;geodesie;Réseau de base français (RBF);BDGEODESIQUE-SITE-RBF_BDD-POI_WLD;https://wxs.ign.fr/geodesie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;geodesie;Réseau de détail français (RDF);BDGEODESIQUE-SITE-RDF_BDD-POI_WLD;https://wxs.ign.fr/geodesie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;geodesie;Réseau de nivellement;BDGEODESIQUE-RN_BDD-POI_WLD;https://wxs.ign.fr/geodesie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;geodesie;Réseau GNSS permanent;BDGEODESIQUE-RGP_BDD-POI_WLD;https://wxs.ign.fr/geodesie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;geodesie;Triplets de repères de nivellement;BDGEODESIQUE-TRIPLET_BDD-POI_WLD;https://wxs.ign.fr/geodesie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WFS;inspire;Réseau;net:Network;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport aérien;tn-a:AerodromeArea;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport aérien;tn-a:AerodromeNode;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport aérien;tn-a:AerodromeType;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport aérien;tn-a:ConditionOfAirFacility;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport aérien;tn-a:RunwayArea;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport aérien;tn-a:SurfaceComposition;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport aérien;tn-a:UseRestriction;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport par cable;tn-c:CablewayLink;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport ferroviaire;tn-ra:NominalTrackGauge;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport ferroviaire;tn-ra:NumberOfTracks;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport aérien;tn-a:AerodromeCategory;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport ferroviaire;tn-ra:RailwayElectrification;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport ferroviaire;tn-ra:RailwayStationNode;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport ferroviaire;tn-ra:RailwayType;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport ferroviaire;tn-ra:RailwayUse;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport ferroviaire;tn-ra:RailwayYardArea;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport routier;tn-ro:ERoad;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport routier;tn-ro:FormOfWay;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport routier;tn-ro:FunctionalRoadClass;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport routier;tn-ro:NumberOfLanes;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport routier;tn-ro:Road;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport routier;tn-ro:RoadLink;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport routier;tn-ro:RoadName;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport ferroviaire;tn-ra:RailwayLink;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport routier;tn-ro:RoadNode;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport routier;tn-ro:RoadServiceArea;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport routier;tn-ro:RoadSurfaceCategory;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport routier;tn-ro:RoadWidth;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport routier;tn-ro:VehicleTrafficArea;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport fluvial - maritime;tn-w:Beacon;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport fluvial - maritime;tn-w:FerryCrossing;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport fluvial - maritime;tn-w:PortArea;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport fluvial - maritime;tn-w:FerryUse;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport fluvial - maritime;tn-w:PortNode;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport fluvial - maritime;tn-w:WaterwayLink;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport aérien;tn:AccessRestriction;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport aérien;tn:ConditionOfFacility;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport aérien;tn:TrafficFlowDirection;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport aérien;tn:TransportNetwork;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Réseau de transport aérien;tn:VerticalPosition;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Hydrographie;hy-n:HydroNode;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Hydrographie;hy-n:WatercourseLink;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Hydrographie;hy-p:Watercourse;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Hydrographie;hy-p:Ford;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Hydrographie;hy-p:Falls;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Hydrographie;hy-p:DrainageBasin;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Hydrographie;hy-p:DamOrWeir;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Hydrographie;hy-p:LandWaterBoundary;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Hydrographie;hy-p:Lock;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Hydrographie;hy-p:StandingWater;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Hydrographie;hy-n:WatercourseLinkSequence;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Hydrographie;hy-p:Crossing;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Adresses;ad:Address;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Adresses;ad:AddressAreaName;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Adresses;ad:AdminUnitName;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Adresses;ad:PostalDescriptor;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Adresses;ad:ThoroughfareName;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Unités administratives;au:AdministrativeBoundary;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Unités administratives;au:AdministrativeUnit;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Toponymes;gn:NamedPlace;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;inspire;Bâtiments;bu-core2d:Building;https://wxs.ign.fr/inspire/inspire/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WMS Raster;inspire;Ortho-imagerie;OI.OrthoimageCoverage;https://wxs.ign.fr/inspire/inspire/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;inspire;Ortho-imagerie HR;OI.OrthoimageCoverage.HR;https://wxs.ign.fr/inspire/inspire/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;inspire;Parcelles cadastrales;CP.CadastralParcel;https://wxs.ign.fr/inspire/inspire/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;inspire;EL.GridCoverage;EL.GridCoverage;https://wxs.ign.fr/inspire/inspire/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;inspire;Bâtiments;BU.Building;https://wxs.ign.fr/inspire/inspire/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;inspire;Réseau de transport aérien;TN.AirTransportNetwork;https://wxs.ign.fr/inspire/inspire/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;inspire;Réseau de transport ferroviaire;TN.RailTransportNetwork;https://wxs.ign.fr/inspire/inspire/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;inspire;Réseau de transport routier;TN.RoadTransportNetwork;https://wxs.ign.fr/inspire/inspire/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;inspire;Réseau de transport routier;TN.RoadTransportNetwork-2;https://wxs.ign.fr/inspire/inspire/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;inspire;Noms géographiques;GN.GeographicalNames;https://wxs.ign.fr/inspire/inspire/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;inspire;Adresses;AD.Address;https://wxs.ign.fr/inspire/inspire/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;inspire;Unités d'administration séparées;AU.AdministrativeUnit;https://wxs.ign.fr/inspire/inspire/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;inspire;Hydrographie;HY.PhysicalWaters;https://wxs.ign.fr/inspire/inspire/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;inspire;Services d'utilité publique;US.UtilityAndGovernmentalServices;https://wxs.ign.fr/inspire/inspire/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WFS;lambert93;Carroyages DFCI 1X1 ;GEOGRAPHICALGRIDSYSTEM.DFCI:carro_dfci_1x1_l93;https://wxs.ign.fr/lambert93/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;lambert93;Carroyages DFCI 2X2 ;GEOGRAPHICALGRIDSYSTEM.DFCI:carro_dfci_2x2_l93;https://wxs.ign.fr/lambert93/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WMS Raster;lambert93;Carte de l'état-major 1 : 40 000  L93 (1820-1866);SCANEM40_PYR_PNG_FXX_LAMB93;https://wxs.ign.fr/lambert93/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;lambert93;Modèle numérique de surface L93;ELEVATION.ELEVATIONGRIDCOVERAGE.HIGHRES.MNS.L93;https://wxs.ign.fr/lambert93/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMTS;lambert93;BD PARCELLAIRE® MAJ2018 (Normal,Orange, Noir, Blanc);CADASTRALPARCELS.PARCELS.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;lambert93;Limites administratives mises à jour en continu;LIMITES_ADMINISTRATIVES_EXPRESS.LATEST.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;lambert93;Orthophotographies L93;ORTHOIMAGERY.ORTHOPHOTOS.BDORTHO.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;lambert93;Ortho Express L93 2019;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.2019.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
